MISCELANEA Y PAPELERIA LA 90;CARRERA 81G No 42G - 05 SUR;KENNEDY;CHUCUA DE LA VACA II;Kennedy;KR 81 G 42 G 05 SUR;4.625878541407662;-74.1681787532881
MISCELANEA Y PAPELERIA MAGIC BLUE CO;CALLE 41 SUR No 80H - 13;KENNEDY;CHUCUA DE LA VACA II;Kennedy;CL 41 SUR 80 H 13;4.6268909945955015;-74.16251843804771
DROGUERIA SAMI SALUD;CALLE 41 F SUR NRO 80 J - 17;KENNEDY;CHUCUA DE LA VACA II;Kennedy;CL 41 F SUR 80 J 17;4.62636680918335;-74.1637819258701
CAFE INTERNET TELECOMUNICACIONES JAD;CALLE 48 A SUR NO 80 - 43;KENNEDY;CASA BLANCA SUR;Kennedy;CL 48 A SUR 80 43;4.618796454686305;-74.16982096495725
PAPELERIA NUEVA IMAGEN PAPELERIA;AVENIDA CARRERA 80 No 50A - 09 SUR;KENNEDY;CASA BLANCA SUR;Kennedy;AK 80 50 A 09 SUR;4.61716807327093;-74.1712962889779
CAFE INTERNET DSN COMUNICACIONES;CALLE 52 SUR No 80 - 41;KENNEDY;CASA BLANCA SUR;Kennedy;CL 52 SUR 80 41;4.616490909017085;-74.17284231585067
CAFE INTERNET TELECOMUNICACIONES HALO;CALLE 42F SUR No 92A - 11;KENNEDY;DINDALITO;Kennedy;CL 42 F SUR 92 A 11;4.640497420207838;-74.17537706117098
LAVANDERIA LAVASECO DAVINCI;CALLE 12C No 71B - 61 LOCAL 102;KENNEDY;VILLA ALSACIA;Tintal - Zona Franca;CL 12 C 71 B 61;4.642212483504707;-74.12643741843817
CAFE INTERNET MONICA SERRANO;CALLE 8A BIS No 94 - 23 CASA 45;KENNEDY;TINTALA;Tintal - Zona Franca;CL 8 A BIS 94 23;4.656703430788683;-74.1579315290677
CAFE INTERNET ANGELICA MARIA;CALLE 6A No 94A - 25   CASA 65;KENNEDY;TINTALA;Tintal - Zona Franca;CL 6 A 94 A 25;4.6529773291266;-74.16301582807397
PAPELERIA S Y M;CARRERA 90 No 6A - 47 CASA 131;KENNEDY;TINTALA;Tintal - Zona Franca;KR 90 6 A 47;4.649074524915565;-74.15964929715938
PAPELERIA Y LICORERIA GLOPAL;CARRERA 69B No 26 - 36 SUR;KENNEDY;PROVIVIENDA;Bosa;KR 69 B 26 36 SUR;4.613706619622032;-74.13574537500989
CAFE INTERNET AVITEL COMUNICACIONES;AK 72 No 43C - 77 SUR;KENNEDY;LAS DELICIAS;Bosa;AK 72 43 C 77 SUR;4.59949647747833;-74.144952442028
MENSAJERIA INTERAPIDISIMO 1;AVENIDA CARRERA 72 No 40 - 84 SUR;KENNEDY;LAS DELICIAS;Bosa;AK 72 40 84 SUR;4.601402481844024;-74.14355882098255
CAFE INTERNET TIERRA FERTIL;CALLE 43 A  SUR No 72 -29;KENNEDY;LAS DELICIAS;Bosa;CL 43 A SUR 72 29;4.601271280905827;-74.14467929106928
DROGUERIA ZONA VIRTUAL;CALLE 43A SUR No 72 - 03;KENNEDY;LAS DELICIAS;Bosa;CL 43 A SUR 72 03;4.601162140865575;-74.14433653200155
MISCELANEA PRONTO EXPRESS No 2;CALLE 44 SUR No 72C - 13;KENNEDY;LAS DELICIAS;Bosa;CL 44 SUR 72 C 13;4.600644857993048;-74.14715840976122
DROGUERIA NUEVA CASTILLA 7;CALLE 8A NRO 88B - 31;KENNEDY;TINTALA;Tintal - Zona Franca;CL 8 A 88 B 31;4.650431220513189;-74.15313599752723
MISCELANEA LA ABUNDANCIA;CALLE 45 SUR No 72R - 08;KENNEDY;SANTA CATALINA;Bosa;CL 45 SUR 72 R 08;4.6054639678905644;-74.15582928939122
PAPELERIA Y CABIANAS ACUARELAS;CALLE 45 SUR No 72N - 40;KENNEDY;SANTA CATALINA;Bosa;CL 45 SUR 72 N 40;4.60479185672959;-74.1541670943442
VARIEDADES Y MISCELANEA YURLEY;CALLE 45 SUR N 72N - 72;KENNEDY;SANTA CATALINA;Bosa;CL 45 SUR 72 N 72;4.60481035190605;-74.1542185155236
MISCELANEA Y PAPELERIA BRINHYE;CALLE 1 SUR No 68A - 58;KENNEDY;HIPOTECHO SUR;Kennedy;CL 1 SUR 68 A 58;4.6209439789820275;-74.12687481101474
CAFE INTERNET INTERLINE BS;CALLE 1 No 68C - 27;KENNEDY;HIPOTECHO SUR;Kennedy;CL 1 68 C 27;4.621610086170993;-74.12788793532374
CABINAS TELEFONICAS LA COLONIAL;CARRERA 41A No 63A - 41 SUR;KENNEDY;HIPOTECHO SUR;Kennedy;KR 41 A 63 A 41 SUR;4.571522812803187;-74.15269521331463
CABINAS TELEFONICAS PANALTEL;CARRERA 78 No 0 46;KENNEDY;TECHO;Kennedy;KR 78 0 46;4.6255605541702;-74.1461549581119
CAFE INTERNET FORTLINE;CARRERA 78B No 6- 14 SUR;KENNEDY;TECHO;Kennedy;KR 78 B 6 14 SUR;4.6258247494924;-74.1472368853597
PAPELERIA Y MISCELANEA MONCHIS 2;CALLE 26 SUR No  77 - 14;KENNEDY;TECHO;Kennedy;CL 26 SUR 77 14;4.62461333788271;-74.1467508164972
CAFE INTERNET Y COMUNICACIONES;CALLE 26 SUR No 78B - 60;KENNEDY;TECHO;Kennedy;CL 26 SUR 78 B 60;4.62586351930086;-74.1480855313026
PAPELERIA TODOUTILES;CALLE 26 SUR No 89C - 26;KENNEDY;OSORIO III;Kennedy;CL 26 SUR 89 C 26;4.64330081264294;-74.1644545006028
CAFE INTERNET DONDE LLAMAS;CALLE 13 No 80D - 33;KENNEDY;VERGEL OCCIDENTAL;Tintal - Zona Franca;CL 13 80 D 33;4.65132784866179;-74.13865935871203
CAFE INTERNET YACOL.NET;CALLE 15A No 81C - 11;KENNEDY;VERGEL OCCIDENTAL;Tintal - Zona Franca;CL 15 A 81 C 11;4.654748455261656;-74.13704438131904
CAFE INTERNET MAS COMER Y CIA LTDA;CALLE 1 No 87 - 07 PISO 1;KENNEDY;PATIO BONITO;Kennedy;CL 1 87 07;4.639885800129857;-74.16007288553372
CAFE INTERNET NATHAND 2;CALLE 42A SUR No 93C - 16;KENNEDY;CIUDAD DE CALI;Kennedy;CL 42 A SUR 93 C 16;4.642630588023295;-74.17472691179339
VENTA DE CELULAR Y ACCESORIOS CHALO COMUNICACIONES;CARRERA 87A No 35B 83 SUR;KENNEDY;PATIO BONITO II;Kennedy;KR 87 A 35 B 83 SUR;4.636822806019634;-74.16440406891756
CAFE INTERNET PAOLA GONZALEZ;CALLE 41 SUR No 74F - 20;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 41 SUR 74 F 20;4.616913465539237;-74.15584805379375
PAPELERIA SURATENAS;CARRERA 78K No 40 - 66 SUR;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 K 40 66 SUR;4.6210550261791425;-74.15576668034518
CAFE INTERNET INCON COMUNICACIONES;CARRERA 78 K No 37A - 62 SUR PISO 1 LOCAL 101;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 K 37 A 62 SUR;4.623321016884295;-74.15369842084641
CABINAS TELEFONICAS KENNEDY;TRANSVERSAL 74F No 40F - 39 SUR;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;TV 74 F 40 F 39 SUR;4.617007307055119;-74.15481089983176
CABINAS TELEFONICAS A CAMI COMUNICACIONES;CALLE 40 SUR No 73D - 81;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 40 SUR 73 D 81;4.617895266452042;-74.1531242498558
MISCELANIA DISTRIBUCIONES 78;CARRERA 78 K No 38C- 02 SUR AP 200;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 K 38 C 02 SUR;4.622527343454059;-74.1544222075481
PAPELRIA MISCELANEA LA NACIONAL;CARRERA 78C No 39 34 SUR;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 C 39 34 SUR;4.620196713940659;-74.1530025859932
CAFE INTERNET CENTRO DE INFORMACION TRAMITES NOTARIALES ""DES"";CALLE 37 SUR No 78H - 34;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 37 SUR 78 H 34;4.62344379163933;-74.152476792414
CAFE INTERNET ON LINE;CALLE 40F SUR No 77 - 03;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 40 F SUR 77 03;4.617395869810447;-74.15463104930772
CAFE INTERNET L B COMUNICACIONES 2012;CARRERA 78G No 38C - 10 SUR;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 G 38 C 10 SUR;4.621407982219188;-74.15335581398485
CABINAS TELEFONICAS COMUNICACIONES APRISSA;CL 22 SUR 40 B - 15;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 22 SUR 40 B 15;4.60274459521025;-74.1192152449896
CAFE INTERNET LAS BRISAS;CARRERA 91  NRO 42 - 27 SUR;KENNEDY;CIUDAD DE CALI;Kennedy;KR 91 42 27 SUR;4.640357877838384;-74.17286769420289
MISCELANEA CARRI;CALLE 6C No 82A - 38;KENNEDY;CIUDAD TECHO II;Tintal - Zona Franca;CL 6 C 82 A 38;4.641959541519538;-74.15262881840862
MULTISERVICIOS EXITO FC;CALLE 42 SUR No 94B - 21;KENNEDY;CIUDAD DE CALI;Kennedy;CL 42 SUR 94 B 21;4.644005950444463;-74.17477389553277
CAFE INTERNET PUERTA VIRTUAL;CARRERA 79 No 49 - 60 SUR SEGUNDO PISO;KENNEDY;PASTRANA;Kennedy;KR 79 49 60 SUR;4.615161587210626;-74.16864877900784
SIN BOGOTA DINDALITO;CALLE 42A SUR No 90 - 10;KENNEDY;CIUDAD DE CALI;Kennedy;CL 42 A SUR 90 10;4.638873416050132;-74.17253536396949
SUPERMERCADO AUTOMARKET 33;CARRERA 79B No 47 - 08 SUR LOCAL 2;KENNEDY;PASTRANA;Kennedy;KR 79 B 47 08 SUR;4.6165104310000515;-74.16716415399992
MISCELANEA Y PAPELERIA LA GRAN COLOMBIA;CALLE 42A SUR No 99B - 13;KENNEDY;EL JAZMIN;Kennedy;CL 42 A SUR 99 B 13;4.647819551012161;-74.17800823699612
MISCELANEA Y PAPELERIA MILENION;CARRERA 97 No 42f - 17 SUR;KENNEDY;EL JAZMIN;Kennedy;KR 97 42 F 17 SUR;4.644408958273159;-74.1776741780782
FERRETERIA FERREELECTRICOS HERNANDEZ;CARRERA 99B BIS No 42A - 74 SUR;KENNEDY;EL JAZMIN;Kennedy;KR 99 B BIS 42 A 74 SUR;4.647322329062954;-74.17881454390256
PAPELERIA Y MISCELANEA CONDORITO;CALLE 39 SUR No 52A - 01;KENNEDY;PASTRANA;Kennedy;CL 39 SUR 52 A 01;4.60056784554214;-74.1316180253418
CAFE INTERNET HAPPY PRINT;CARRERA 78B No 6 - 20 SUR;KENNEDY;TECHO;Kennedy;KR 78 B 6 20 SUR;4.62598063150172;-74.1473458264489
CABINAS TELEFONICAS COMUNICACIONES JIRETH;CALLE 12 BIS No 71D 65;KENNEDY;COOPERATIVA DE SUB-OFICIALES;Tintal - Zona Franca;CL 12 BIS 71 D 65;4.6435968551793;-74.13020542500028
PAPELERIA SUPERIOR IN;CARRERA 71 C No 3A  -  42;KENNEDY;HIPOTECHO;Kennedy;KR 71 C 3 A 42;4.6265068600924595;-74.13552078872507
FERRELECTRICOS J&J TINTALÁ;CALLE 6A No 89 - 47;KENNEDY;TINTALA;Tintal - Zona Franca;CL 6 A 89 47;4.647182168960164;-74.15963272813957
CAFE INTERNET BEATRIZ SUAREZ;CALLE 6C No 81B - 74 CASA 49;KENNEDY;CIUDAD TECHO II;Tintal - Zona Franca;CL 6 C 81 B 74;4.641052111864885;-74.15175888082206
PAPELERIA Y MISCELANEA ALTAVISTA;CARRERA 82A No 6 - 16 LOCAL 27;KENNEDY;CIUDAD TECHO II;Tintal - Zona Franca;KR 82 A 6 16;4.638028020670945;-74.15421790917209
CAFE INTERNET COMOBEN COM;CARRERA 78K No  26 - 17 SUR;KENNEDY;CIUDAD KENNEDY NORTE;Kennedy;KR 78 K 26 17 SUR;4.6275700812911;-74.150377248548
DROGUERIA SIGLO XX BD;CALLE 42A SUR No 96 - 12;KENNEDY;LOS ALMENDROS;Kennedy;CL 42 A SUR 96 12;4.644703789063971;-74.17594095877732
COLSERVICIOS BETHEL;CARRERA 97 B No 41 - 38 SUR;KENNEDY;LOS ALMENDROS;Kennedy;KR 97 B 41 38 SUR;4.645989973919572;-74.1757717077838
CAFE INTERNET SHADAY COMUNICACIONES;DIAGONAL 2B No 82 - 30 LOCAL 32;KENNEDY;CIUDAD TECHO II;Kennedy;DG 2 B 82 30;4.638617941939825;-74.15634527307327
CAFE INTERNET CLOSET 147 NET;CALLE 6 C No 81B - 24 CASA 147;KENNEDY;CIUDAD TECHO II;Tintal - Zona Franca;CL 6 C 81 B 24;4.640648521190133;-74.1513595610753
DROGUERIA GALVIS 2;CALLE 38C SUR No 83A 18;KENNEDY;LLANO GRANDE;Kennedy;CL 38 C SUR 83 A 18;4.63337943673112;-74.16323868268164
PAPELERIA Y MISCELANEA MONCHIS;CARRERA 83 No 39A 03 SUR;KENNEDY;LLANO GRANDE;Kennedy;KR 83 39 A 03 SUR;4.632318326784212;-74.16395191416436
CAFE INTERNET SYL COMUNICACIONES;CALLE 42G SUR No 86D - 24;KENNEDY;TINTALITO;Kennedy;CL 42 G SUR 86 D 24;4.630948554588215;-74.17105790852875
REMONTADOR DE CALZADO SPRING;CARRERA 87D 42F - 27 SUR;KENNEDY;TINTALITO;Kennedy;KR 87 D 42 F 27 SUR;4.632986033445448;-74.17159289924776
CAFE INTERNET OLD FRIENDS;CARRERA 79 No 14 - 21;KENNEDY;VISION DE ORIENTE;Tintal - Zona Franca;KR 79 14 21;4.650671832294179;-74.13433306704437
CAFE INTERNET ZONA X;CALLE 13 No 78F - 04;KENNEDY;VISION DE ORIENTE;Tintal - Zona Franca;CL 13 78 F 04;4.64973932249147;-74.1344511013895
PAPELERIA E INTERNET CIBERSTUDIO;CARRERA 90C No 6A - 67 CASA 191;KENNEDY;TINTALA;Tintal - Zona Franca;KR 90 C 6 A 67;4.65080147229048;-74.15891633288074
CAFE DE INTERNET SION@.COM;CALLE 40 B SUR NO 78 - 34 LOCAL 102;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;CL 40 B SUR 78 34;4.61878090554397;-74.153456457267
PANIFICADORA  VILLA ALSACIA;CALLE 11 C BIS  No  72A   - 40;KENNEDY;VILLA ALSACIA II;Tintal - Zona Franca;CL 11 C BIS 72 A 40;4.644702285716106;-74.13360110106844
LA PAÑALERA;CALLE 42 G SUR No 86 A - 02;KENNEDY;TINTALITO;Kennedy;CL 42 G SUR 86 A 02;4.629608449018899;-74.17025967769659
CAFE INTERNET CABITEL;CARRERA 86 BIS No 42 F - 29 SUR;KENNEDY;TINTALITO;Kennedy;KR 86 BIS 42 F 29 SUR;4.629516488122913;-74.16969360793013
DROGUERIA VILLA TORRE;AVENIDA CALLE 43 SUR No 81D - 52;KENNEDY;CHUCUA DE LA VACA I;Kennedy;AC 43 SUR 81 D 52;4.625272320124665;-74.16880914471803
CAFE INTENET ENLACE WEB;CARRERA 78F No 44A - 40 SUR;KENNEDY;TOCAREMA;Bosa;KR 78 F 44 A 40 SUR;4.613226166331398;-74.1634051017669
CAFE INTERNET TECNOTIENDA;CALLE 38C SUR No 86G - 17;KENNEDY;PATIO BONITO II;Kennedy;CL 38 C SUR 86 G 17;4.635528100892916;-74.16506331687702
CAFE INTERNET SOLUCIONES TECNOSISTEMAS;CARRERA 81G No 42A - 47 SUR;KENNEDY;CHUCUA DE LA VACA I;Kennedy;KR 81 G 42 A 47 SUR;4.626605669604075;-74.16688231335455
CAFE INTERNET LUIS CARLOS;CALLE 1A No 83 - 41;KENNEDY;MARIA PAZ;Kennedy;CL 1 A 83 41;4.638179347298119;-74.15800947014851
CAFE INTERNET CENTRO DE COPIADO LILIANA;CALLE 38C SUR No 87C - 18;KENNEDY;PATIO BONITO II;Kennedy;CL 38 C SUR 87 C 18;4.636432524075253;-74.16541471082861
ALMACEN Y PAPELERIA AVIMAR;CALLE 38 SUR No 87C - 27;KENNEDY;PATIO BONITO II;Kennedy;CL 38 SUR 87 C 27;4.636892080170469;-74.16501912643953
DROGUERIA DROGAS ONASIS;CALLE 45 SUR No 78G - 36;KENNEDY;TOCAREMA;Bosa;CL 45 SUR 78 G 36;4.614115191186134;-74.16413600599844
CAFE INTERNET ATONO.COM;CARRERA 78G BIS C No 47B - 20 SUR;KENNEDY;TOCAREMA;Bosa;KR 78 G BIS 47 B 20 SUR;4.61326507105897;-74.1654705617082
CAFE INTERNET HERCOMUNICACIONES;CARRERA 78 No 43A - 17 SUR;KENNEDY;TOCAREMA;Bosa;KR 78 43 A 17 SUR;4.611769337992764;-74.16208762979205
TELECOMPUTO M Y S;CARRERA 87 F No 37A - 16 SUR;KENNEDY;PATIO BONITO II;Kennedy;KR 87 F 37 A 16 SUR;4.637416541423649;-74.16493621975904
CAFE INTERNET MULTISERVICIOS JAIRO;CALLE 40 SUR No 87C - 06;KENNEDY;PATIO BONITO II;Kennedy;CL 40 SUR 87 C 06;4.63559561956318;-74.1666226342223
PAPELERIA TIENDA NICOA;CARRERA 74 No 43A - 24 SUR;KENNEDY;TIMIZA B;Bosa;KR 74 43 A 24 SUR;4.608766308214778;-74.15975272666982
VARIEDADES MI SANNTI;CARRERA 74 No 43A - 34 SUR;KENNEDY;TIMIZA B;Bosa;KR 74 43 A 34 SUR;4.608702404770209;-74.15981706253577
CAFE INTERNET COMUNICACIONES JUANDA;CARRERA 74 No 44 - 22 SUR;KENNEDY;TIMIZA B;Bosa;KR 74 44 22 SUR;4.608389061467877;-74.16012743065163
INTERNET LA 57;CALLE 57A SUR No 78I - 07;KENNEDY;ROMA;Bosa;CL 57 A SUR 78 I 07;4.608985212813568;-74.17313062797346
CAFE INTERNET WW CYBERNAUTA COM;CALLE 57A SUR No 78M - 02;KENNEDY;ROMA;Bosa;CL 57 A SUR 78 M 02;4.610159647182584;-74.17363630780277
FERRETERIA Y ELECTRICOS EL RADAR;CALLE 57A SUR  No 79G - 20;KENNEDY;ROMA;Bosa;CL 57 A SUR 79 G 20;4.61268019910604;-74.1759403742881
MISCELANEA LA SIRENITA;CALLE 57A SUR NRO 79 - 27;KENNEDY;ROMA;Bosa;CL 57 A SUR 79 27;4.611044030433725;-74.17472543016109
CAFE INTERNET Y PAPELERIA GUGOOL;CALLE 56A SUR No 79D - 24;KENNEDY;ROMA;Bosa;CL 56 A SUR 79 D 24;4.612873614413036;-74.17475528347293
CABINAS TELEFONICAS AS;CARRERA 78 F No 57 A - 07 SUR;KENNEDY;ROMA;Bosa;KR 78 F 57 A 07 SUR;4.60838840253774;-74.1727374647018
CAFE INTERNET JUANCHO PUNTO NET;CALLE 57D SUR No 78J - 08;KENNEDY;ROMA;Bosa;CL 57 D SUR 78 J 08;4.608748168929096;-74.17408886238029
COMPRA VENTA CASA COMERCIAL MILLER S;CALLE 57A SUR No 79B - 27;KENNEDY;ROMA;Bosa;CL 57 A SUR 79 B 27;4.611464699855965;-74.17517386474
PAPELERIA KYA SEGUROS;AVENIDA CARRERA 86 No 34A 15 SUR;KENNEDY;PATIO BONITO;Kennedy;AK 86 34 A 15 SUR;4.63629888560835;-74.16155145463529
CAFE INTERNET MR;CARRERA 91 BIS No 32 - 11 SUR;KENNEDY;CALANDAIMA;Kennedy;KR 91 BIS 32 11 SUR;4.645040488088775;-74.16639134593541
CAFE INTERNET STD SERTEC;CALLE 10B No 72A - 27;KENNEDY;VILLA ALSACIA II;Tintal - Zona Franca;CL 10 B 72 A 27;4.641388717932385;-74.13573197828659
DROGUERIA DIFERSALUD;TRANSVERSAL 78 D  NRO 10 B - 74;KENNEDY;VILLA ALSACIA II;Tintal - Zona Franca;TV 78 D 10 B 74;4.644070002084197;-74.13790124107862
CAFE INTERNET RIVER COMUNICACIONES;CARRERA 72 A No 11B - 29;KENNEDY;VILLA ALSACIA II;Tintal - Zona Franca;KR 72 A 11 B 29;4.64390819223761;-74.133768304027
CAFE INTERNET ADSL;CALLE 11A No 72A - 68;KENNEDY;VILLA ALSACIA II;Tintal - Zona Franca;CL 11 A 72 A 68;4.642992569507427;-74.13523031255683
MISCELANEA PAPELERIA ARTE COLOR;CARRERA 71F No 12 - 34;KENNEDY;COOPERATIVA DE SUB-OFICIALES;Tintal - Zona Franca;KR 71 F 12 34;4.6437123730074354;-74.13032239170866
DROGUERIA MELO;CALLE 54 SUR No 77T - 04;KENNEDY;CATALINA II;Bosa;CL 54 SUR 77 T 04;4.608794440805273;-74.16911759218566
CAFE INTERNET COMUNICACIONES BERNAL;CARRERA 68A No 33 - 49 SUR;KENNEDY;ALQUERIA LA FRAGUA NORTE;Bosa;KR 68 A 33 49 SUR;4.606595221548731;-74.13232703451925
CAFE INTERNET DYM COM;AK 68D No 37 - 79 SUR LOCAL 1;KENNEDY;ALQUERIA LA FRAGUA NORTE;Bosa;AK 68 D 37 79 SUR;4.60509246704671;-74.1352025717262
CAFE INTERNET MEGANET 2;CARRERA 78 F No 58 - 05 SUR;KENNEDY;LA CECILIA;Bosa;KR 78 F 58 05 SUR;4.6068699798986135;-74.17512606201296
CAFE INTERNET KELLY HERNANDEZ;CALLE 57I SUR No 78 - 03;KENNEDY;LA CECILIA;Bosa;CL 57 I SUR 78 03;4.606144728105186;-74.17437852439961
CAFE INTERNET TELECOMUNICACIONES ESJ;CALLE 57C SUR No 77I - 41;KENNEDY;LA CECILIA;Bosa;CL 57 C SUR 77 I 41;4.605252123035506;-74.17283259762918
PAPELERIA LORENA;CALLE 37 SUR No 91 - 60;KENNEDY;CALANDAIMA;Kennedy;CL 37 SUR 91 60;4.6434366945599725;-74.16882565575541
CAFE INTERNET TELECOMUNICACIONES LADY ROMERO;CALLE 34A SUR No 89C - 47;KENNEDY;CALANDAIMA;Kennedy;CL 34 A SUR 89 C 47;4.642088263339508;-74.16633042771547
TIENDA SURTIMAX MAS;CALLE 33 SUR No 93 - 70;KENNEDY;CALANDAIMA;Kennedy;CL 33 SUR 93 70;4.646784488708452;-74.16791222968344
MISCELANEA TELECOMUNICACIONES EL TREBOL;CALLE 40 SUR No 90D - 08;KENNEDY;EL PARAISO;Kennedy;CL 40 SUR 90 D 08;4.64134515608149;-74.1703487821926
DROGUERIA ANDIPHARMA;CALLE 6A No 79B - 36;KENNEDY;PIO XII;Tintal - Zona Franca;CL 6 A 79 B 36;4.63473063609631;-74.15002345957834
DROGUERIA PASEO DE LAS AMERICAS;CALLE 6A NO 75 - 04;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;CL 6 A 75 04;4.63179335461451;-74.1439192369306
CAFE INTERNET TM COMUNICACIONES;DIAGONAL 6 D BIS No 78B - 97;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;DG 6 D BIS 78 B 97;4.63382658766438;-74.14583750363781
PAPELERIA DADEVU;CALLE 6C No 72B 15 LOCAL 3;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;CL 6 C 72 B 15;4.631946358148773;-74.13866406188677
PAÑALERA SUEÑO DE BEBE;DIAGONAL 6D BIS No 78B - 97;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;DG 6 D BIS 78 B 97;4.63382658766438;-74.14583750363781
PAPELERIA DISTRIBUIDORA CYPERUS PAPYRUS;CARRERA 73A No 6 - 81;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;KR 73 A 6 81;4.632266823956848;-74.141590974252
CAFE INTERNET EMBOMBAS.NET;CARRERA 73A No 6 - 35 LOCAL 2;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;KR 73 A 6 35;4.63135152477097;-74.141845275743
CAFE INTERNET EL ZAFIRO HD;CALLE 42A SUR No 86C - 24;KENNEDY;DINTALITO;Kennedy;CL 42 A SUR 86 C 24;4.63207330653207;-74.16869064542009
PAPELERIA LAS DOS AVENIDAS;CALLE 7A BIS No 72B - 26;KENNEDY;LAS DOS AVENIDAS;Tintal - Zona Franca;CL 7 A BIS 72 B 26;4.63392501723732;-74.139037443024
PAPELERIA Y MISCELANEA COM;CALLE 54A SUR No 78A - 20 MANZANA 44;KENNEDY;CATALINA;Bosa;CL 54 A SUR 78 A 20;4.61026539322316;-74.16978865413364
CAFE INTERNET ROSA YAMILE CAMACHO;CALLE 52A SUR No 77L - 20;KENNEDY;CATALINA;Bosa;CL 52 A SUR 77 L 20;4.606751309065096;-74.16844416077514
CAFE INTERNET CONTACTOS MORACRUZ COM;CALLE 51A SUR No 77V - 33;KENNEDY;CATALINA;Bosa;CL 51 A SUR 77 V 33;4.60960619539701;-74.16773566024764
CAFE INTERNET COUNTRY ZOL;CALLE 52A SUR No 78G - 03;KENNEDY;CATALINA;Bosa;CL 52 A SUR 78 G 03;4.610753793963918;-74.16881886836791
SUPERMERCADO TIENDA EL DESCUENTO DE EDGAR;CARRERA 78G No 51B - 30 SUR;KENNEDY;CATALINA;Bosa;KR 78 G 51 B 30 SUR;4.610766981522689;-74.16843763207659
FERRETERIA WINSSER;TRANSVERSAL 78N No 52 - 32 SUR;KENNEDY;CATALINA;Bosa;TV 78 N 52 32 SUR;4.61325232323667;-74.1705287008246
TIENDA Y PANALERA MONIKITA;CARRERA 78 No 51A - 89 SUR;KENNEDY;CATALINA;Bosa;KR 78 51 A 89 SUR;4.610626268931311;-74.1685003054115
DROGUERIAS ESO ERA;CARRERA 78 I  NRO 53 - 31 SUR;KENNEDY;CATALINA;Bosa;KR 78 I 53 31 SUR;4.611515616272696;-74.17002496268763
CABINAS TELEFONICAS COMUNICADOS ISA;DIAGONAL 38 SUR No 80H 12 LOCAL 377 PLAZA DE LAS FLORES;KENNEDY;CORABASTOS;Kennedy;DG 38 SUR 80 H 12;4.633876123031466;-74.15607896979988
CABINAS TELEFONICAS BRIT COMUNICACIONES;CALLE 46 SUR No 81 H - 39;KENNEDY;GRAN BRITALIA I;Kennedy;CL 46 SUR 81 H 39;4.624444446903192;-74.1715328424101
CABINAS TELEFONICAS JAIME ESPINOSA;AVENIDA CALLE 43 SUR No 82D - 19;KENNEDY;GRAN BRITALIA I;Kennedy;AC 43 SUR 82 D 19;4.627370672645706;-74.17038584857531
VARIEDADES ALEJO Y SOFI;CALLE 38C SUR No 87D - 54;KENNEDY;PATIO BONITO II;Kennedy;CL 38 C SUR 87 D 54;4.63697045319624;-74.165927419001
CAFE INTERNET TELEMISCELANEA NET;CALLE 40 SUR No 93 - 10;KENNEDY;EL PARAISO;Kennedy;CL 40 SUR 93 10;4.643344681358512;-74.17170166097127
CAFE INTERNET TELECOMUNICACIONES ESTEBAN;CALLE 26 SUR No 89 - 18 CASA  F - 3 MANZANA 14;KENNEDY;PATIO BONITO III;Kennedy;CL 26 SUR 89 18;4.64270260293608;-74.1637737735715
MISCELANEA Y PAPELERIA NORIMARTS;CARRERA 88C No 00 - 97;KENNEDY;PATIO BONITO III;Kennedy;KR 88 C 00 97;4.642671078413484;-74.16150270504367
PAPELERIA OCCI COMUNICACIONES;CARRERA 71G No 12 - 48;KENNEDY;COOPERATIVA DE SUB-OFICIALES;Tintal - Zona Franca;KR 71 G 12 48;4.6443710954901345;-74.13070277007071
PAPELERIA ACCESO DIRECTO ADS;CARRERA 78 J No  39 - 05 SUR;KENNEDY;CIUDAD KENNEDY CENTRAL;Kennedy;KR 78 J 39 05 SUR;4.62205885161956;-74.15460525327289
CAFE INTERNET ANDRES;CARRERA 88D No 8A - 81;KENNEDY;TINTALA;Tintal - Zona Franca;KR 88 D 8 A 81;4.6513616443393815;-74.15234773088595
